key	CloneClass	cloneIsAloneAdaptive	cloneIsCommunityAdaptive	isUniqueAdaptive	BLT_isAdaptive	Sequencing_Library_Prefix	Phenotyping_Clone_ID	BCID	CloneSource	Plate	Row	Column	Rearrayed_Plate_Index	Rearrayed_Plate_Number	Rearrayed_Row	Rearrayed_Col	BLT_fitness	BLT_variance	BLT_numValues	BLT_logCV	populationType	Alone_fitness	Alone_variance	Alone_stderr	Community_fitness	Community_variance	Community_stderr	YYA_1	YYA_2	YYA_Avg	YYA_Var	YYA_1_rescaled	YYA_2_rescaled	YYA_Avg_rescaled	YYA_Stderr_rescaled	AYC_rep1	AYC_rep2	AYC_avg	AYC_var	AYC_stderr	AYC_rep1_rescaled	AYC_rep2_rescaled	AYC_avg_rescaled	AYC_stderr_rescaled	YYC_rep1	YYC_rep2	YYC_avg	YYC_var	YYC_stderr	YYC_rep1_rescaled	YYC_rep2_rescaled	YYC_avg_rescaled	YYC_stderr_rescaled	r_1	r_2	r_Avg	r_Var	r_1_rescaled	r_2_rescaled	r_Avg_rescaled	r_Stderr_rescaled	K_1	K_2	K_Avg	K_Var	K_1_rescaled	K_2_rescaled	K_Avg_rescaled	K_Stderr_rescaled	sampledFreq	BLT_Mono_fit_interpolated	BLT_Co_fit_interpolated	BLT_Co_fit_rank	BLT_Mono_fit_rank	adaptiveLocus	mutationWeightAll	mutationWeightClass	significantYeastEffect	significantAlgaEffect	significantREffect	significantKEffect	numCNVMuts	numSmallMuts
A2_83836	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_233	57	83836	Alone	A2	B	11	YPlate	1	E	8	1.12902216387613	0.000355555555555556	5	-1.7772487332195	Alone	1.55993748955533	0.0923307091590084	0.175433471871826	0.730743232328871	0.186391038179241	0.249259595722506	960000	1520000	1695000	1.25e+09	-0.572649572649573	-0.105461393596987	-0.18036750483559	0.10457337096255	642110	513725	577917.5	8241354112.5	64192.5	0.42879076473939	0.143114942324124	0.285952853531757	0.205609153718932	4000000	7400000	5700000	5.78e+12	1700000	0.538461538461539	1.84615384615385	1.19230769230769	0.880848533438459	0.126199464829744	0.128082828251865	0.127141146540805	1.77352888989156e-06	-0.228551572480356	-0.25967935351808	-0.244551137033948	0.0151847083744433	6200000	5700000	5950000	1.25e+11	0.196911196911197	-0.0330788804071247	0.0744920993227991	0.05774043773957	0.000911853883026108	1.14168654624865	0.907623522285603	0.843558493424224	0.982196056178181	HEM3	1.33333333333333	0.230769230769231	FALSE	FALSE	TRUE	FALSE	0	5
A2_96032	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_247	NA	96032	Alone	A2	F	1	YPlate	1	G	10	0.922395791018129	3.47832136211065e-05	5	-2.19423246056936	Alone	1.24430799082486	0.0614649640461426	0.143137421203242	0.966712503139832	0.0325617270481002	0.104182095467664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00664102168226169	0.916270794034005	1.20590467863861	0.938717895751567	0.909703504043127	chrIV-1n	0	0	NA	NA	NA	NA	1	1
A3_113279	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_356	NA	113279	Alone	A3	B	8	YPlate	2	C	1	0.88941163036481	0.000364763815429509	5	-1.66809692929871	Alone	1.15705791597242	0.0310248876661668	0.101693801296124	0.760101645263678	0.0211685640354522	0.084001119110506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00174578355320086	0.853958680201948	0.94473454665241	0.855126351304827	0.861185983827493	Other	0	0	NA	NA	NA	NA	0	7
A3_115982	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_352	NA	115982	Alone	A3	A	3	YPlate	1	D	12	0.824627905726228	0.000419903422212891	5	-1.60468332033051	Alone	1.14585377541273	0.00954618836403614	0.0564097756422772	0.703049222797927	0.00650014507772021	0.0465479862712313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00124698825228633	0.845956925669055	0.872616416663114	0.833367761481787	0.852816002269825	Other	0	0	NA	NA	NA	NA	0	9
A3_122551	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_373	NA	122551	Alone	A3	H	3	YPlate	2	H	4	0.808930345258073	0.000516528925619835	5	-1.55136380381858	Alone	0.902604201129194	0.0413402218783144	0.117388559746843	0.495015921603064	0.0263453568995849	0.0937111820072449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000826265259341026	0.672233347918672	0.609648219884439	0.6364387523239	0.597744360902256	chrIII-3n	0	0	NA	NA	NA	NA	1	11
A3_131492	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_364	NA	131492	Alone	A3	F	6	YPlate	2	E	3	0.807894006611458	0.00146842878120411	5	-1.32392794227147	Alone	0.965616083824785	0.11378707078363	0.194753751169377	0.501253011599565	0.0673722803398594	0.149858022074072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000305783206212821	0.717235069853469	0.617532324497046	0.646078633891069	0.672081146261881	Other	0	0	NA	NA	NA	NA	0	4
A3_141395	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_256	NA	141395	Alone	A3	A	9	YPlate	1	G	12	1.44591200905083	8.9814981138854e-05	5	-2.18346747326526	Alone	1.87461178654263	0.00423603614150775	0.0375767487573001	1.05172224730927	0.00481619218471429	0.04006741063389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0150094012070846	1.36642011406571	1.31336275868856	0.956000826275563	0.996949921974748	chrIV-3n	0	0	NA	NA	NA	NA	1	7
A3_151829	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_375	NA	151829	Alone	A3	H	8	YPlate	2	B	5	0.770737202481112	0.00235849056603774	5	-1.20058925061742	Alone	0.963939585860105	0.034146809165638	0.106687720576828	0.443384383031676	0.0265505989141093	0.0940754996693424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125783162839316	0.716037751316024	0.544382454658187	0.548853542656476	0.670165980990211	chrIII-3n	0	0	NA	NA	NA	NA	1	9
A3_156747	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_361	NA	156747	Alone	A3	D	4	YPlate	2	D	2	1.01921099018552	0.000463606861381548	5	-1.67518917057943	Alone	1.30075546926159	0.0270235953249373	0.0949097735131238	1.00353355755747	0.0158311306851969	0.0726432623285346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00172626547620855	0.956584360616391	1.25244898778566	0.947049507677477	0.930061001560505	chrIV-1n	0	0	NA	NA	NA	NA	1	9
A3_160235	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_262	NA	160235	Alone	A3	D	7	YPlate	2	E	2	0.974040353186579	0.000284171639670361	5	-1.76178658290733	Alone	1.38908580400208	0.0129557838236429	0.0657160148508792	0.746956885956015	0.0163010178876147	0.0737134494458433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00204289205852821	1.01966797266465	0.928118679710088	0.850788404599601	0.957086111505178	chrIII-3n	0	0	NA	NA	NA	NA	1	10
A3_160987	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_35	NA	160987	Alone	A3	F	8	NeutralPlate	1	F	4	0.538472478536398	0.00260416666666667	5	-1.02332912348496	Alone	0.398276559812967	0.0252107007262381	0.0916709709163486	0.213461802639957	0.0085539347881961	0.0533976740698072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.68674787632479e-05	0.312053469018893	0.253744724943579	0.0571507264339324	0.0441906653426018	Other	0	0	NA	NA	NA	NA	0	3
A3_161143	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_370	NA	161143	Alone	A3	G	7	YPlate	2	D	4	1.009975891622	0.000313823944766986	5	-1.75596796859604	Alone	1.28502554081052	0.0302208860482344	0.100367468249153	0.89435764293691	0.0233815961176727	0.0882828713429596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00288867539486154	0.945350386389197	1.11444322988761	0.912690215520209	0.924812030075188	chrIV-1n	0	0	NA	NA	NA	NA	1	4
A3_174828	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_270	NA	174828	Alone	A3	H	10	YPlate	2	C	5	0.961892693456618	0.00121285627653123	5	-1.44122195583369	Alone	1.2101721143164	0.0477562937564886	0.126169586610626	0.917303206864981	0.0267362928202147	0.094403906734511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000535662779677778	0.891891690332951	1.14344797833691	0.922536665978104	0.89303447297489	chrIV-1n	0	0	NA	NA	NA	NA	1	5
A3_17934	A-mutant	TRUE	TRUE	TRUE	TRUE	sample94	NA	17934	Alone	A3	F	2	NeutralPlate	1	E	4	0.567080080558738	0.00371747211895911	5	-0.968520532384437	Alone	0.699189702828834	0.0108025365996486	0.0600070456964529	0.491240993480687	0.00460778879368452	0.0391909377011426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000101927735404274	0.526959118703177	0.604876454808325	0.631343386352682	0.359412682650021	Other	0	0	NA	NA	NA	NA	0	2
A3_182520	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_263	NA	182520	Alone	A3	D	8	YPlate	2	F	2	1.11879469972419	0.000484144274993948	5	-1.70626299989602	Alone	1.43336034328324	0.044859201412771	0.122282734421464	1.0409222974674	0.0150253249142626	0.0707703443406031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00206241013552051	1.05128788973882	1.29971088988244	0.954554844040488	0.964675840544758	Other	0	0	NA	NA	NA	NA	0	0
A3_199131	A-mutant	TRUE	FALSE	FALSE	TRUE	YLT-02_261	NA	199131	Alone	A3	C	6	YPlate	2	A	2	0.865160623807286	0.00066203243958954	5	-1.52665710990785	Alone	0.814894074431303	0.447191560726099	0.386087883227856	0.238594956525583	0.190758724563208	0.252163124824129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000774217054028206	0.609592675022216	0.285514735411631	0.0997727742202024	0.49432543623209	YIL169C	0	0	NA	NA	NA	NA	0	1
A3_208037	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_255	60	208037	Alone	A3	A	8	YPlate	1	F	12	0.967797220514517	0.000206526228831062	5	-1.82829676304613	Alone	0.913357673522862	0.0502311356551277	0.129397495667585	0.944377584717648	0.0102766361564798	0.0585281589108463	3312000	1648000	980000	7.2e+09	0.474358974358974	-0.0301318267419962	-0.526112185686654	0.0666970856376843	1222597	331551	777074	396981487058	445523	1.72046113998861	-0.262249448162917	0.729105845912845	1.01110347144931	3700000	8700000	6200000	1.25e+13	2500000	0.423076923076923	2.34615384615385	1.38461538461538	1.15617274160225	0.182741688562503	0.175871744509475	0.179306716535989	2.3598065645869e-05	0.117087053213878	0.016541291055238	0.0654069026018684	0.0285113639870118	6925000	6450000	6687500	112812500000	0.336872586872587	0.0941475826972009	0.207674943566591	0.0589605687209985	0.0030448200108	0.679913245007784	1.17767182750878	0.932383116435998	0.609660944814867	Other	1	0.25	FALSE	FALSE	TRUE	TRUE	0	0
A3_209336	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_367	NA	209336	Alone	A3	F	11	YPlate	2	H	3	0.845057943891695	0.00154679040989946	5	-1.33217075326164	Alone	1.26169881392028	0.0158014301263684	0.0725750878432547	0.564811164096894	0.0161787325175181	0.0734364408122609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000216867522136752	0.928690943245192	0.69787413831632	0.737037802107003	0.915732728046531	chrIII-3n	0	0	NA	NA	NA	NA	1	4
A3_236193	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_371	NA	236193	Alone	A3	G	9	YPlate	2	E	4	0.79390810990489	0.000501002004008016	5	-1.54985050683391	Alone	0.984079807321021	0.122487220011292	0.202062053184405	0.476929305292506	0.0753939310283003	0.158528578946406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00093686769563077	0.730421461294472	0.586785510646556	0.607656820216209	0.692013051496666	Other	0	0	NA	NA	NA	NA	0	6
A3_236327	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_353	NA	236327	Alone	A3	A	4	YPlate	1	E	12	0.733797912468265	0.00127064803049555	5	-1.31356383810641	Alone	0.602904124128974	0.0630904874238373	0.145017800543976	0.358591937532903	0.0281103831122835	0.096799419957428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00026240970178547	0.458194043710658	0.437199054860189	0.390277490876541	0.247198184139594	NUM1	0	0	NA	NA	NA	NA	0	8
A3_246543	A-mutant	TRUE	TRUE	TRUE	TRUE	sample91	NA	246543	Alone	A3	B	10	NeutralPlate	1	A	4	0.651240199032998	0.00244200244200244	5	-1.11986815340507	Alone	0.69900652123643	0.0044304635546151	0.0384294312327375	0.182478483270102	0.00284573583573688	0.0307990034240118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.85542309769231e-05	0.526828294377157	0.214579708678819	0.0238242787302899	0.359412682650021	Other	0	0	NA	NA	NA	NA	0	5
A3_24979	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_258	NA	24979	Alone	A3	B	9	YPlate	2	D	1	0.9967357413888	0.000316455696202532	5	-1.748423572972	Alone	1.21579335436364	0.0238671892737019	0.0891948976001466	0.893224228800959	0.0165104361232882	0.0741854346065502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0022836150081	0.895906258232096	1.1130105175775	0.912277077738759	0.895871754858845	chrIV-1n	0	0	NA	NA	NA	NA	1	0
A3_255517	A-mutant	TRUE	TRUE	TRUE	FALSE	sample93	NA	255517	Alone	A3	E	3	NeutralPlate	1	D	4	0.366303179925144	0.0212765957446809	5	-0.399889617815174	Alone	0.701723893230941	0.00603966331904132	0.0448689325296146	0.71929694894774	0.00211019413956298	0.0265216524093239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95180769923077e-05	0.528768982603871	0.893154644066272	0.839633684500448	0.36139877996879	Other	0	0	NA	NA	NA	NA	0	6
A3_269533	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_351	NA	269533	Alone	A3	A	2	YPlate	1	C	12	0.836702327351698	0.00051440329218107	5	-1.56691910730593	Alone	1.12137375174115	0.21544806253861	0.267985113105567	0.543879942470179	0.101972132425658	0.184365698568234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000908674917752992	0.828473822941465	0.671415655102634	0.709701852234387	0.831820116328557	Other	0	0	NA	NA	NA	NA	0	10
A3_277172	A-mutant	TRUE	TRUE	FALSE	TRUE	sample96	NA	277172	Alone	A3	H	9	NeutralPlate	1	H	4	0.675374223704011	0.00267737617135207	5	-1.11568978443176	Alone	0.874236841644061	0.0113758762741948	0.061578882403507	0.544011669544332	0.00586249904191554	0.0442059537540497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.02409831905984e-05	0.651973994143424	0.671582167055086	0.709908421125112	0.563058589870904	Other	0	0	NA	NA	NA	NA	0	4
A3_278487	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_362	NA	278487	Alone	A3	E	6	YPlate	2	A	3	0.833733890214481	0.000812017864393017	5	-1.46624466345768	Alone	0.841722581074051	0.198651929575129	0.257327242744285	0.566466169972983	0.153102996372102	0.22590779562475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000557349531891453	0.628753013425298	0.699966177948405	0.738208359154445	0.52276918711874	NUM1	0	0	NA	NA	NA	NA	0	8
A3_29659	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_266	NA	29659	Alone	A3	E	8	YPlate	2	B	3	0.820308218671451	0.000439753737906772	5	-1.59237229294685	Alone	0.953900819254916	0.0759824255127686	0.159146081230179	0.656563303808007	0.036525545596584	0.110341206561864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000772048378806838	0.708868281622228	0.813855063446263	0.811678027955657	0.659242445736984	Other	0	0	NA	NA	NA	NA	0	2
A3_316816	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_363	NA	316816	Alone	A3	F	1	YPlate	2	C	3	0.845474579656102	0.000853242320819113	5	-1.46156436031643	Alone	1.16292656669635	0.0452059418347198	0.122754418569109	0.652513507294142	0.0426713481334596	0.119263501169273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00070048209650171	0.858149943448067	0.808735846088009	0.809061488673139	0.865938430983118	ETP1	0	0	NA	NA	NA	NA	0	9
A3_331790	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_372	NA	331790	Alone	A3	H	1	YPlate	2	G	4	0.976661145201819	0.00091869545245751	5	-1.50815812708564	Alone	1.12368995452893	0.040207021114817	0.115768477452222	0.991658222141623	0.0155625292821118	0.0720243692142036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000652771241631624	0.830128004809095	1.23743775870594	0.945052675067135	0.833948077741524	HEM1	0	0	NA	NA	NA	NA	0	5
A3_344172	A-mutant	TRUE	TRUE	TRUE	TRUE	YLT-02_265	79	344172	Alone	A3	E	4	YPlate	2	H	2	1.02630550974024	0.000216099405726634	5	-1.84394987414147	Alone	1.35383110258029	0.0188531464825383	0.0792740951436603	1.19693293628006	0.00812285147696535	0.0520347687511768	1216000	1888000	2830000	1.8818e+12	-0.458689458689459	0.111111111111111	0.368471953578337	0.500086851454663	1118274	1105817	1112045.5	77588424.5	6228.5	1.48832686556537	1.46060817786955	1.47446752171746	0.284918005209364	7200000	9400000	8300000	2.42e+12	1100000	1.76923076923077	2.61538461538462	2.19230769230769	0.957955317388233	0.125836211189386	0.149111295769439	0.137473753479413	0.000270864781104311	-0.230772116363196	-0.138134499460663	-0.183156723222043	0.0708126522187203	6825000	7400000	7112500	165312500000	0.317567567567568	0.255301102629347	0.284424379232506	0.067431913307736	0.00375180813296582	0.994489828441562	1.4969189144209	0.976313433863527	0.948148673570719	Other	1	0.25	TRUE	TRUE	TRUE	TRUE	0	4
A3_349514	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_358	NA	349514	Alone	A3	C	4	YPlate	2	H	1	0.927681086628027	0.000234027615258601	5	-1.78276514878939	Alone	1.14145617713937	0.027514744059537	0.095768373449584	0.846746710739285	0.0178580384060688	0.0771536095635816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00257421748776325	0.842816256223662	1.05425978370351	0.892928458307512	0.848489147396794	Other	0	0	NA	NA	NA	NA	0	5
A3_357210	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_267	NA	357210	Alone	A3	F	4	YPlate	2	D	3	0.910646545921626	0.000452284034373587	5	-1.63164421594404	Alone	0.944436014208359	0.0691758849598916	0.151850677706633	0.750936704520617	0.0291155790981271	0.098514938119602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00161132568947607	0.702108722842975	0.933149440196166	0.851958961647043	0.646474677259186	CRP1	2	0.2	NA	TRUE	FALSE	TRUE	0	4
A3_363563	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_354	NA	363563	Alone	A3	A	10	YPlate	1	H	12	0.808931605940226	0.000713266761768902	5	-1.48128581097592	Alone	0.964195218177116	0.147117705728521	0.221448041858221	0.63131947587423	0.126173362479956	0.205079953904126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000596385685876069	0.716220318380449	0.781945153477962	0.796805067823453	0.670520641225706	TAH11	0	0	NA	NA	NA	NA	0	9
A3_37066	A-mutant	TRUE	TRUE	FALSE	TRUE	YLT-02_260	NA	37066	Alone	A3	C	1	YPlate	2	F	1	1.24236396372984	0.000255950857435372	5	-1.8901705512786	Alone	1.76709946714032	0.0112335649247453	0.0611924966117722	1.13808663365606	0.0107124493289736	0.059756308813306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00433518176751368	1.28963714400781	1.42253319829159	0.967637540453074	0.994609164420485	chrIV-3n	0	0	NA	NA	NA	NA	1	1
A3_372367	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_360	NA	372367	Alone	A3	D	3	YPlate	2	C	2	0.575267514002904	0.000375234521575985	5	-1.47271845630625	Alone	0.877559836174256	0.0589054596991617	0.140125491018065	0.234374908427588	0.0397131252452904	0.115055240711133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000540000130120513	0.65434720486879	0.28018030850846	0.0908214556221166	0.567385444743935	MGM1	0	0	NA	NA	NA	NA	0	17
A3_391723	A-mutant	TRUE	TRUE	FALSE	TRUE	sample_357	NA	391723	Alone	A3	C	2	YPlate	2	G	1	0.840634005550507	0.00116618075801749	5	-1.39122401857813	Alone	1.0672447198464	0.0295409890033165	0.0992320328041244	0.77194343406763	0.0143631362058672	0.0691932949686773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000346988035418804	0.789816040667364	0.959703370540334	0.859877435791503	0.781600226982551	YBR238C	0	0	NA	NA	NA	NA	0	8
A3_392479	A-mutant	TRUE	TRUE	TRUE	TRUE	sample_368	NA	392479	Alone	A3	G	3	YPlate	2	A	4	0.961512526407604	0.00242424242424242	5	-1.29066692296262	Alone	1.282795354526	0.0458205305565769	0.123586043651885	0.958684581090315	0.0265892339056958	0.0941439215699307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000353494061082906	0.943757635645283	1.19575684089765	0.936652206844316	0.923960845510001	chrIV-1n	0	0	NA	NA	NA	NA	1	8
